_id,href,status,auctionDate,auctionId,adjustedMmrPrice,baseMmrPrice,auctionPrice,auctionTypes,carName,city,color,drivetrain,engine,fuelType,make,model,odometer,transmission,trim,vin,year
5fb3505b4880f7092047bb8c,https://app.acvauctions.com/auction/2184564,4,11/3/2020,2184564,"$4,450 ","$3,025 ","$2,200 ",GREEN YELLOW,2006 Dodge Ram 1500 ST,"Riverhead, NY",Silver,4WD,5.7L V8 SFI Hemi Mlt-Disp,Gas,Dodge,Ram 1500,117223,Automatic,ST,1D7HU18206J129299,2006
5fb354534880f7092047bf67,https://app.acvauctions.com/auction/2126066,4,10/20/2020,2126066,$750 ,"$2,325 ","$2,500 ",GREEN YELLOW,2008 Hyundai Elantra SE,"Saint Marys, PA",Blue,FWD,2.0L I-4 MPI DOHC,Gas,Hyundai,Elantra,117337,Automatic,SE,KMHDU46D98U390779,2008
5fb35f794880f7092047c1c5,https://app.acvauctions.com/auction/2089360,4,10/9/2020,2089360,"$1,900 ","$1,550 ","$1,600 ",GREEN YELLOW,2007 Nissan Maxima SL,"Orchard Park, NY",White,FWD,3.5L V6 MPI DOHC,Gas,Nissan,Maxima,117392,Automatic,SL,1N4BA41E77C858068,2007
5fb49a7f2f9e150d78526ee7,https://app.acvauctions.com/auction/2242004,4,11/17/2020,2242004,"$2,425 ","$2,100 ","$1,800 ",GREEN YELLOW,2009 Dodge Journey SXT,"Orchard Park, NY",Blue,FWD,3.5L V6 MPI SOHC,Gas,Dodge,Journey,117470,Automatic,SXT,3D4GG57V39T172728,2009
5fb354304880f7092047bf46,https://app.acvauctions.com/auction/2128991,4,10/20/2020,2128991,"$1,575 ","$1,350 ",$550 ,GREEN YELLOW,2007 Dodge Caliber SXT,"Chicopee, MA",Red,FWD,2.0L I-4 SFI SOHC,Gas,Dodge,Caliber,117508,Automatic,SXT,1B3HB48B67D423311,2007
5fb3522f4880f7092047bd98,https://app.acvauctions.com/auction/2154609,4,10/27/2020,2154609,"$3,900 ","$4,175 ","$4,000 ",GREEN YELLOW,2014 Chevrolet Captiva Sport LTZ,"Newport News, VA",Beige,FWD,2.4L I-4 SIDI DOHC Flex,Flex,Chevrolet,Captiva Sport,117524,Automatic,LTZ,3GNAL4EK2ES593865,2014
5fb34f884880f7092047ba61,https://app.acvauctions.com/auction/2200819,3,11/6/2020,2200819,,,"$3,000 ",GREEN YELLOW,2012 Mazda Mazda3 i Touring,"New Lebanon, NY",White,FWD,2.0L I-4 DI DOHC,Gas,Mazda,Mazda3,117526,Manual,I Touring,JM1BL1L87C1544257,2012
5fb354224880f7092047bf31,https://app.acvauctions.com/auction/2130192,4,10/21/2020,2130192,"$3,250 ","$2,225 ","$3,700 ",GREEN YELLOW,2007 Volvo XC70,"Bedford Hills, NY",Black,AWD,2.5L I-5 EFI DOHC T/C I/C,Gas,Volvo,XC70,117526,Automatic,FALSE,YV4SZ592671272831,2007
5fb350df4880f7092047bc55,https://app.acvauctions.com/auction/2171154,4,10/29/2020,2171154,"$3,100 ","$2,875 ","$3,000 ",GREEN YELLOW,2008 Volkswagen Touareg,"Yorkville, NY",Beige,4WD,3.6L V6 MPI DOHC,Gas,Volkswagen,Touareg,117598,Automatic,FALSE,WVGBE77L88D061843,2008
5fb3536f4880f7092047bee3,https://app.acvauctions.com/auction/2134575,4,10/21/2020,2134575,"$3,300 ","$2,850 ","$5,100 ",GREEN YELLOW,2006 Land Rover LR3 SE,"Jersey City, NJ",Black,4WD,4.4L V8 SFI,Gas,Land Rover,LR3,117606,Automatic,SE,SALAE25496A401250,2006
5fb34ea04880f7092047b903,https://app.acvauctions.com/auction/2220436,4,11/11/2020,2220436,"$5,900 ","$6,250 ","$5,450 ",GREEN YELLOW,2013 Chrysler Town & Country Touring L,"Hingham, MA",Blue (Dark),FWD,3.6L V6 MPI DOHC VVT Flex,Flex,Chrysler,Town & Country,117679,Automatic,Touring L,2C4RC1CG5DR805355,2013
5fb35a184880f7092047c0d6,https://app.acvauctions.com/auction/2106245,4,10/14/2020,2106245,"$3,700 ","$3,525 ","$2,100 ",GREEN YELLOW,2010 Ford Escape XLT,"Buffalo, NY",Black,4WD,3.0L V6 SFI DOHC,Gas,Ford,Escape,117736,Automatic,XLT,1FMCU9DG1AKA94971,2010
5fb34eba4880f7092047b934,https://app.acvauctions.com/auction/2218058,4,11/11/2020,2218058,"$4,400 ","$3,675 ","$2,950 ",GREEN YELLOW,2008 Honda Accord EX-L,"Yorkville, NY",Black,FWD,3.5L V6 MPI SOHC VTEC,Gas,Honda,Accord,117758,Automatic,EX-L,1HGCP36888A001413,2008
5fb34f054880f7092047b99f,https://app.acvauctions.com/auction/2213282,4,11/10/2020,2213282,"$11,000 ","$11,650 ","$8,650 ",GREEN YELLOW,2010 GMC Sierra 1500 SLE,"Utica, NY",Red,4WD,5.3L V8 SFI Flex,Flex,GMC,Sierra 1500,117791,Automatic,SLE,1GTSKVE39AZ171846,2010
5fb34f6e4880f7092047ba40,https://app.acvauctions.com/auction/2202212,4,11/6/2020,2202212,"$2,775 ","$2,400 ","$3,000 ",GREEN YELLOW,2008 Cadillac CTS,"Vernon Rockville, CT",Red,AWD,3.6L V6 SFI,Gas,Cadillac,CTS,117835,Automatic,FALSE,1G6DG577980197651,2008
5fb35a014880f7092047c0b7,https://app.acvauctions.com/auction/2108179,4,10/15/2020,2108179,"$2,100 ","$2,000 ","$1,400 ",GREEN YELLOW,2006 Scion xA Base,"Oneonta, NY",Silver,FWD,1.5L I-4 EFI DOHC,Gas,Scion,XA,117892,Automatic,Base,JTKKT624060163137,2006
5fb346d5bb0128181cc8d4e8,https://app.acvauctions.com/auction/2234523,4,11/16/2020,2234523,"$1,200 ",$975 ,$550 ,GREEN YELLOW,2003 Buick LeSabre Custom,"Bridgeton, NJ",Brown,FWD,3.8L V6 MFI,Gas,Buick,LeSabre,117906,Automatic,Custom,1G4HP52K33U216217,2003
5fb353324880f7092047be9e,https://app.acvauctions.com/auction/2139762,4,10/22/2020,2139762,"$3,975 ","$3,875 ","$2,050 ",GREEN YELLOW,2011 Jeep Patriot Base,"Binghamton, NY",Silver,4WD,2.4L I-4 SFI DOHC,Gas,Jeep,Patriot,117967,Automatic,Base,1J4NF1GB4BD216408,2011
5fb355e94880f7092047bfef,https://app.acvauctions.com/auction/2116091,3,10/16/2020,2116091,,,"$4,200 ",GREEN YELLOW,2001 Dodge Ram 3500 Laramie SLT,"Elmira, NY",Blue,4WD,5.9L I-6 FI DSL T/C,Diesel,Dodge,Ram 3500,117978,Automatic,Laramie SLT,1B7MF336X1J572626,2001
5fb354424880f7092047bf59,https://app.acvauctions.com/auction/2127387,4,10/20/2020,2127387,"$1,725 ","$1,725 ","$1,250 ",GREEN YELLOW,2006 Nissan Xterra S,"Hudson, NY",Red,4WD,4.0L V6 MPI DOHC,Gas,Nissan,Xterra,117994,Automatic,S,5N1AN08WX6C500801,2006
5fb354654880f7092047bf90,https://app.acvauctions.com/auction/2123099,4,10/19/2020,2123099,"$1,950 ","$1,525 ","$2,200 ",GREEN YELLOW,2008 Chevrolet Impala LT,"Coudersport, PA",Black,FWD,3.5L V6 MPI,Gas,Chevrolet,Impala,117998,Automatic,LT,2G1WT58N281319651,2008
5fb34ed44880f7092047b968,https://app.acvauctions.com/auction/2215481,4,11/10/2020,2215481,"$3,150 ","$3,100 ","$2,000 ",GREEN YELLOW,2010 Volkswagen Routan SE,"New Lebanon, NY",Black,FWD,3.8L V6 SFI OHV 12V,Gas,Volkswagen,Routan,118007,Automatic,SE,2V4RW3D15AR190465,2010
5fb34ea04880f7092047b906,https://app.acvauctions.com/auction/2220309,4,11/11/2020,2220309,"$1,650 ","$1,325 ","$1,350 ",GREEN YELLOW,2005 Chevrolet Equinox LT,"Glastonbury, CT",Black,AWD,3.4L V6 SFI OHV,Gas,Chevrolet,Equinox,118050,Automatic,LT,2CNDL73F756031404,2005
5fb351d24880f7092047bd1e,https://app.acvauctions.com/auction/2162504,4,10/28/2020,2162504,"$2,650 ","$2,125 ","$1,400 ",GREEN YELLOW,2007 Jeep Liberty Sport,"Montoursville, PA",Red,4WD,3.7L V6 MPI,Gas,Jeep,Liberty,118073,Automatic,Sport,1J4GL48K67W534107,2007
5fb346e2bb0128181cc8d4f8,https://app.acvauctions.com/auction/2233154,4,11/16/2020,2233154,"$2,050 ","$2,325 ","$2,300 ",GREEN YELLOW,2011 Chevrolet Impala LT,"Waterford, PA",Blue (Dark),FWD,3.5L V6 SFI Flex,Flex,Chevrolet,Impala,118107,Automatic,LT,2G1WG5EKXB1286386,2011
5fb35f8c4880f7092047c1e7,https://app.acvauctions.com/auction/2086842,4,10/9/2020,2086842,"$1,800 ","$1,525 ",$500 ,GREEN YELLOW,2011 Chevrolet HHR LT,"London, OH",Black,FWD,2.2L I-4 SFI Flex,Flex,Chevrolet,HHR,118233,Automatic,LT,3GNBABFW9BS556954,2011
5fb368464880f7092047c2a4,https://app.acvauctions.com/auction/2080169,4,10/8/2020,2080169,"$4,100 ","$4,000 ","$3,500 ",GREEN YELLOW,2010 Cadillac SRX Luxury,"Queensbury, NY",Tan,AWD,3.0L V6 SIDI DOHC,Gas,Cadillac,SRX,118249,Automatic,Luxury,3GYFNDEY5AS633647,2010
5fb34ed34880f7092047b954,https://app.acvauctions.com/auction/2216346,4,11/11/2020,2216346,"$2,375 ","$2,125 ","$1,300 ",GREEN YELLOW,2007 Mercury Grand Marquis LS,"Goshen, NY",Silver,RWD,4.6L V8 EFI SOHC Flex,Flex,Mercury,Grand Marquis,118275,Automatic,LS,2MEFM75V37X636157,2007
5fb34fbd4880f7092047bab9,https://app.acvauctions.com/auction/2197104,4,11/5/2020,2197104,"$6,250 ","$5,000 ","$5,500 ",GREEN YELLOW,2009 Honda CR-V EX-L,"Latham, NY",Maroon,4WD,2.4L I-4 MPI DOHC,Gas,Honda,CR-V,118357,Automatic,EX-L,5J6RE48799L048698,2009
5fb353054880f7092047be48,https://app.acvauctions.com/auction/2141353,4,10/22/2020,2141353,"$3,900 ","$3,800 ","$2,100 ",GREEN YELLOW,2009 Subaru Outback Special Edition,"Montpelier, VT",Gray,AWD,2.5L H-4 MPI SOHC,Gas,Subaru,Outback,118388,Automatic,Special Edition,4S4BP61C297346292,2009
5fb353614880f7092047bedb,https://app.acvauctions.com/auction/2134985,4,10/21/2020,2134985,"$4,100 ","$3,375 ","$1,850 ",GREEN YELLOW,2007 Ford Mustang Base,"Yorkville, NY",Blue (Light),RWD,4.0L V6 EFI SOHC,Gas,Ford,Mustang,118388,Manual,Base,1ZVFT80N175200746,2007
5fb355c44880f7092047bfc9,https://app.acvauctions.com/auction/2118692,4,10/16/2020,2118692,"$5,725 ","$7,200 ","$5,300 ",GREEN YELLOW,2014 Jeep Patriot Latitude,"Mystic, CT",White,4WD,2.4L I-4 SFI DOHC,Gas,Jeep,Patriot,118403,Automatic,Latitude,1C4NJRFBXED778452,2014
5fb35e1d4880f7092047c167,https://app.acvauctions.com/auction/2097390,4,10/12/2020,2097390,"$3,075 ","$3,650 ","$2,550 ",GREEN YELLOW,2013 Chevrolet Cruze LT,"Elbridge, NY",Silver,FWD,1.4L I-4 MFI DOHC T/C,Gas,Chevrolet,Cruze,118403,Automatic,LT,1G1PC5SB3D7139501,2013
5fb34d45e7bde1132096a97f,https://app.acvauctions.com/auction/2226913,4,11/13/2020,2226913,FALSE,"$1,025 ",$250 ,GREEN YELLOW,2002 Ford Mustang Base,"Mount Hope, WV",Gray,RWD,3.8L V6 EFI,Gas,Ford,Mustang,118419,Automatic,Base,1FAFP44432F218899,2002
5fb353324880f7092047be9a,https://app.acvauctions.com/auction/2139985,4,10/22/2020,2139985,"$4,150 ","$3,800 ","$2,900 ",GREEN YELLOW,2009 Audi A4 Premium Plus,"West Mifflin, PA",White,AWD,2.0L I-4 FSI DOHC T/C,Gas,Audi,A4,118435,Automatic,Premium Plus,WAUSF78K69N040568,2009
5fb350a24880f7092047bbee,https://app.acvauctions.com/auction/2177955,3,10/31/2020,2177955,,,"$2,650 ",GREEN YELLOW,2009 Saab 9-3 Base,"Berlin, CT",Blue,FWD,2.0L I-4 MPI T/C I/C,Gas,Saab,3-Sep,118508,Automatic,Base,YS3FB59Y891004355,2009
5fb351b44880f7092047bcec,https://app.acvauctions.com/auction/2165564,4,10/29/2020,2165564,"$3,425 ","$3,100 ","$2,500 ",GREEN YELLOW,2009 Honda Civic LX,"Yorkville, NY",Blue (Dark),FWD,1.8L I-4 MPI SOHC,Gas,Honda,Civic,118508,Automatic,LX,1HGFA16519L008878,2009
5fb34f204880f7092047b9c1,https://app.acvauctions.com/auction/2210202,4,11/9/2020,2210202,FALSE,"$4,150 ","$2,700 ",GREEN YELLOW,2008 Ford E150 Vans Econoline,"Cortland, NY",White,RWD,4.6L V8 EFI SOHC,Gas,Ford,E150 Vans,118516,Automatic,Econoline,1FTNE14WX8DA09496,2008
5fb353324880f7092047be96,https://app.acvauctions.com/auction/2140096,4,10/22/2020,2140096,"$4,425 ","$3,200 ","$4,050 ",GREEN YELLOW,2007 Ford Expedition Eddie Bauer,"Orchard Park, NY",Black,4WD,5.4L V8 EFI SOHC 3V,Gas,Ford,Expedition,118665,Automatic,Eddie Bauer,1FMFU18517LA67523,2007
5fb3505b4880f7092047bb8f,https://app.acvauctions.com/auction/2184401,4,11/3/2020,2184401,"$3,950 ","$2,900 ","$2,950 ",GREEN YELLOW,2013 Chevrolet Equinox LS,"Pawling, NY",Silver,AWD,2.4L I-4 SIDI DOHC Flex,Flex,Chevrolet,Equinox,118778,Automatic,LS,1GNFLCEK2DZ113020,2013
5fb351764880f7092047bc93,https://app.acvauctions.com/auction/2170337,4,10/29/2020,2170337,"$4,500 ","$5,450 ","$3,500 ",GREEN YELLOW,2013 Nissan Rogue S,"Syracuse, NY",Silver,AWD,2.5L I-4 MPI DOHC,Gas,Nissan,Rogue,118786,Automatic,S,JN8AS5MV2DW601239,2013
5fb352f74880f7092047be1d,https://app.acvauctions.com/auction/2143945,4,10/23/2020,2143945,"$3,775 ","$3,275 ",$750 ,GREEN YELLOW,2006 Ford Explorer Limited,"Stafford, VA",Gray,4WD,4.0L V6 EFI SOHC,Gas,Ford,Explorer,118799,Automatic,Limited,1FMEU75EX6ZA26502,2006
5fb34ec74880f7092047b940,https://app.acvauctions.com/auction/2217315,4,11/11/2020,2217315,FALSE,"$1,475 ",$450 ,GREEN YELLOW,2001 Dodge Ram 1500 ST,"Albany, NY",Black,RWD,5.2L V8 SFI,Gas,Dodge,Ram 1500,118811,Automatic,ST,3B7HC13Y91M579716,2001
5fb34f7b4880f7092047ba50,https://app.acvauctions.com/auction/2201718,4,11/6/2020,2201718,"$2,275 ","$1,550 ","$1,600 ",GREEN YELLOW,2009 Chevrolet Impala LT,"Buffalo, NY",Gray,FWD,3.5L V6 MPI,Gas,Chevrolet,Impala,118843,Automatic,LT,2G1WT57N991188611,2009
5fb363dd4880f7092047c269,https://app.acvauctions.com/auction/2083595,4,10/8/2020,2083595,"$2,850 ","$2,725 ","$2,800 ",GREEN YELLOW,2012 Chevrolet Cruze Eco,"Plainfield, CT",Blue,FWD,1.4L I-4 MFI DOHC T/C,Gas,Chevrolet,Cruze,118865,Automatic,Eco,1G1PJ5SC6C7128196,2012
5fb351fd4880f7092047bd54,https://app.acvauctions.com/auction/2159216,4,10/27/2020,2159216,"$3,300 ","$7,075 ","$4,050 ",GREEN YELLOW,2012 Mini Cooper S,"Lancaster, MA",Black,FWD,1.6L I-4 DI OHC T/C,Gas,Mini,Cooper,118880,Automatic,S,WMWZP3C53CT249775,2012
5fb354644880f7092047bf74,https://app.acvauctions.com/auction/2125211,4,10/20/2020,2125211,"$1,375 ",$850 ,$550 ,GREEN YELLOW,2008 Dodge Caliber SE,"Herkimer, NY",Black,FWD,2.0L I-4 SFI SOHC,Gas,Dodge,Caliber,118904,Automatic,SE,1B3HB28B18D535505,2008
5fb357274880f7092047c056,https://app.acvauctions.com/auction/2112756,4,10/15/2020,2112756,"$4,425 ","$3,600 ","$3,400 ",GREEN YELLOW,2008 Honda Accord EX-L,"Irwin, PA",Gray,FWD,2.4L I-4 MPI DOHC,Gas,Honda,Accord,118915,Automatic,EX-L,1HGCP26878A071477,2008
5fb35f794880f7092047c1d2,https://app.acvauctions.com/auction/2088183,4,10/9/2020,2088183,"$1,800 ","$1,450 ","$1,000 ",GREEN YELLOW,2010 Dodge Avenger SXT,"Langhorne, PA",Red,FWD,2.4L I-4 SFI DOHC,Gas,Dodge,Avenger,118963,Automatic,SXT,1B3CC4FB0AN116695,2010
5fb367214880f7092047c28e,https://app.acvauctions.com/auction/2080871,4,10/8/2020,2080871,"$1,000 ","$1,000 ",$250 ,GREEN YELLOW,2006 Chevrolet Aveo LS,"Dayton, OH",Silver,FWD,1.6L I-4 EFI DOHC,Gas,Chevrolet,Aveo,118969,Automatic,LS,KL1TD66686B514019,2006
5fb34f3a4880f7092047b9ef,https://app.acvauctions.com/auction/2207614,4,11/9/2020,2207614,"$4,100 ","$4,125 ","$3,250 ",GREEN YELLOW,2012 Dodge Journey SXT,"Lumberton, NJ",Black,FWD,3.6L V6 MPI DOHC VVT Flex,Flex,Dodge,Journey,118977,Automatic,SXT,3C4PDCBG1CT154075,2012
5fb35a184880f7092047c0dc,https://app.acvauctions.com/auction/2105405,4,10/14/2020,2105405,"$1,675 ","$1,350 ",$800 ,GREEN YELLOW,2008 Chrysler Sebring LX,"Cincinnati, OH",Blue (Light),FWD,2.4L I-4 EFI DOHC VVT,Gas,Chrysler,Sebring,119027,Automatic,LX,1C3LC46J28N142879,2008
5fb34f204880f7092047b9c3,https://app.acvauctions.com/auction/2210125,4,11/9/2020,2210125,FALSE,"$5,325 ","$2,600 ",GREEN YELLOW,2010 Ford Ranger XLT,"Schenectady, NY",Red,RWD,2.3L I-4 SFI,Gas,Ford,Ranger,119033,Automatic,XLT,1FTKR1ED9APA19154,2010
5fb346c8bb0128181cc8d4e4,https://app.acvauctions.com/auction/2234739,4,11/16/2020,2234739,"$4,400 ","$3,900 ","$3,600 ",GREEN YELLOW,2011 GMC Terrain SLE,"Bridgeton, NJ",Red,AWD,2.4L I-4 SIDI DOHC,Gas,GMC,Terrain,119038,Automatic,SLE,2CTFLTEC8B6274020,2011
5fb367074880f7092047c26d,https://app.acvauctions.com/auction/2083340,4,10/8/2020,2083340,"$5,625 ","$6,325 ","$4,250 ",GREEN YELLOW,2012 Nissan Pathfinder S,"Spofford, NH",Blue (Dark),4WD,4.0L V6 DI DOHC CVTCS,Gas,Nissan,Pathfinder,119050,Automatic,S,5N1AR1NB9CC621424,2012
5fb34e7a4880f7092047b8cc,https://app.acvauctions.com/auction/2224286,4,11/12/2020,2224286,"$1,775 ","$1,525 ",$550 ,GREEN YELLOW,2009 Chevrolet Cobalt LT,"Hyde Park, VT",Blue,FWD,2.2L I-4 MPI DOHC,Gas,Chevrolet,Cobalt,119129,Automatic,LT,1G1AT58H697288624,2009
5fb352d94880f7092047be0b,https://app.acvauctions.com/auction/2145579,3,10/23/2020,2145579,,,"$2,750 ",GREEN YELLOW,2007 Chevrolet Colorado LS,"North Windham, CT",Red,4WD,2.9L I-4 SFI,Gas,Chevrolet,Colorado,119187,Automatic,LS,1GCDT149378240338,2007
5fb34f204880f7092047b9c8,https://app.acvauctions.com/auction/2209557,4,11/10/2020,2209557,"$4,500 ","$4,025 ","$4,250 ",GREEN YELLOW,2007 Toyota RAV4 Base,"Hartford, CT",Blue (Dark),4WD,2.4L I-4 SFI DOHC,Gas,Toyota,RAV4,119220,Automatic,Base,JTMBD33V276033255,2007
5fb35a184880f7092047c0cd,https://app.acvauctions.com/auction/2106720,4,10/14/2020,2106720,"$1,500 ","$1,450 ","$1,000 ",GREEN YELLOW,2005 Buick LaCrosse CX,"Albany, NY",Tan,FWD,3.8L V6 SFI,Gas,Buick,LaCrosse,119294,Automatic,CX,2G4WC532051326061,2005
5fb4a90b69e8e51338183b0a,https://app.acvauctions.com/auction/2129593,4,10/20/2020,2129593,"$3,475 ","$2,550 ","$3,400 ",GREEN YELLOW,2006 Land Rover LR3 HSE,"Shelton, CT",Black,4WD,4.4L V8 SFI,Gas,Land Rover,LR3,119325,Automatic,HSE,SALAG25416A385474,2006
5fb354654880f7092047bf8d,https://app.acvauctions.com/auction/2123578,3,10/19/2020,2123578,,,"$1,200 ",GREEN YELLOW,2002 Dodge Dakota SLT,"Bay Shore, NY",Black,4WD,3.9L V6 MPI,Gas,Dodge,Dakota,119376,Automatic,SLT,1B7GG42X02S595614,2002
5fb357274880f7092047c060,https://app.acvauctions.com/auction/2112637,3,10/15/2020,2112637,,,"$3,900 ",GREEN YELLOW,2011 Subaru Outback 3.6R,"Mahwah, NJ",Blue (Light),AWD,3.6L H-6 SMPI DOHC,Gas,Subaru,Outback,119496,Automatic,3.6R,4S4BRDACXB2318144,2011
5fb35a184880f7092047c0d2,https://app.acvauctions.com/auction/2106575,4,10/14/2020,2106575,"$5,075 ","$2,500 ","$4,700 ",GREEN YELLOW,2004 GMC Sierra 1500 SLT,"Albany, NY",Red,4WD,5.3L V8 SFI,Gas,GMC,Sierra 1500,119534,Automatic,SLT,2GTEK19T941154994,2004
5fb34f2c4880f7092047b9cb,https://app.acvauctions.com/auction/2209392,4,11/9/2020,2209392,FALSE,FALSE,"$4,550 ",GREEN YELLOW,2006 GMC Sierra 1500 SLE,"Selinsgrove, PA",Blue (Light),4WD,5.3L V8 SFI Flex,Flex,GMC,Sierra 1500,119727,Automatic,SLE,2GTEK13Z461292944,2006
5fb3573d4880f7092047c06b,https://app.acvauctions.com/auction/2112326,4,10/15/2020,2112326,"$12,700 ","$13,600 ","$11,750 ",GREEN YELLOW,2014 Jeep Grand Cherokee Limited,"Dillsburg, PA",Gray,4WD,3.6L V6 MPI DOHC VVT Flex,Flex,Jeep,Grand Cherokee,119775,Automatic,Limited,1C4RJFBG2EC470974,2014
5fb354654880f7092047bf8c,https://app.acvauctions.com/auction/2123690,4,10/19/2020,2123690,"$1,500 ","$1,250 ",$650 ,GREEN YELLOW,2007 Ford Fusion SE,"Saint Paul, MN",Red,FWD,2.3L I-4 EFI DOHC,Gas,Ford,Fusion,119833,Automatic,SE,3FAHP07Z27R247572,2007
5fb36ba24880f7092047c2c6,https://app.acvauctions.com/auction/2078944,4,10/7/2020,2078944,"$2,500 ","$2,325 ","$1,600 ",GREEN YELLOW,2008 Jeep Compass Limited,"Johnstown, NY",Green,4WD,2.4L I-4 SFI DOHC,Gas,Jeep,Compass,119996,Automatic,Limited,1J8FF57WX8D514449,2008
5fb354304880f7092047bf40,https://app.acvauctions.com/auction/2129499,4,10/20/2020,2129499,"$6,000 ","$5,725 ","$2,850 ",GREEN YELLOW,2003 Jeep Wrangler Sport,"Hamburg, NY",Gold,4WD,4.0L I-6 SFI,Gas,Jeep,Wrangler,119999,Manual,Sport,1J4FA49S53P336154,2003
5fb351944880f7092047bcac,https://app.acvauctions.com/auction/2168947,4,10/29/2020,2168947,"$2,700 ","$1,825 ","$3,500 ",GREEN YELLOW,2007 Jeep Grand Cherokee Laredo,"Westfield, MA",Gray,4WD,3.7L V6 MPI,Gas,Jeep,Grand Cherokee,120029,Automatic,Laredo,1J8GR48K77C564991,2007
5fb350b14880f7092047bbfe,https://app.acvauctions.com/auction/2177316,4,10/31/2020,2177316,"$3,475 ","$2,775 ","$3,800 ",GREEN YELLOW,2008 Jeep Grand Cherokee Laredo,"Waterford, PA",Beige,4WD,3.7L V6 MPI,Gas,Jeep,Grand Cherokee,120034,Automatic,Laredo,1J8GR48K58C148729,2008
5fb35a184880f7092047c0cf,https://app.acvauctions.com/auction/2106626,3,10/14/2020,2106626,,,"$3,000 ",GREEN YELLOW,2007 GMC Sierra 1500 Clsc W/T,"Albany, NY",Red,4WD,4.8L V8 SFI,Gas,GMC,Sierra 1500 Clsc,120063,Automatic,W/T,3GTEK14V07G183806,2007
5fb49aa62f9e150d78526eff,https://app.acvauctions.com/auction/2240672,4,11/17/2020,2240672,"$1,575 ","$1,500 ","$1,300 ",GREEN YELLOW,2009 Volkswagen Jetta S,"East Brunswick, NJ",Silver,FWD,2.5L I-5 MPI,Gas,Volkswagen,Jetta,120089,Automatic,S,3VWJM71K39M179692,2009
5fb4a7a769e8e51338183ada,https://app.acvauctions.com/auction/2131557,4,10/21/2020,2131557,"$2,325 ","$2,250 ","$1,500 ",GREEN YELLOW,2006 Mercedes-Benz E Class E350,"Springfield, IL",Silver,AWD,3.5L V6 EFI DOHC,Gas,Mercedes-Benz,E Class,120111,Automatic,E350,WDBUF87J16X186630,2006
5fb34e604880f7092047b8a4,https://app.acvauctions.com/auction/2225036,4,11/12/2020,2225036,"$2,825 ","$2,675 ","$2,750 ",GREEN YELLOW,2008 Kia Sorento EX,"Quakertown, PA",Gray,4WD,3.8L V6 MPI DOHC,Gas,Kia,Sorento,120238,Automatic,EX,KNDJC736985863382,2008
5fb350b14880f7092047bc06,https://app.acvauctions.com/auction/2177013,3,11/3/2020,2177013,,,$700 ,GREEN YELLOW,2006 Cadillac STS Base,"Raynham, MA",Maroon,RWD,4.6L V8 SFI DOHC,Gas,Cadillac,STS,120250,Automatic,Base,1G6DC67A560114324,2006
5fb351954880f7092047bcbd,https://app.acvauctions.com/auction/2167898,4,10/29/2020,2167898,"$2,350 ","$2,075 ","$1,850 ",GREEN YELLOW,2006 Mercedes-Benz C Class C280,"Mount Hope, WV",Silver,AWD,3.0L V6 SFI DOHC,Gas,Mercedes-Benz,C Class,120313,Automatic,C280,WDBRF92H06F778882,2006
5fb354534880f7092047bf72,https://app.acvauctions.com/auction/2125393,4,10/20/2020,2125393,"$2,100 ","$2,100 ","$2,450 ",GREEN YELLOW,2011 Nissan Sentra S,"Warwick, RI",White,FWD,2.0L I-4 SMPI DOHC CVTCS,Gas,Nissan,Sentra,120332,Automatic,S,3N1AB6AP2BL666301,2011
5fb353324880f7092047be8d,https://app.acvauctions.com/auction/2140293,4,10/22/2020,2140293,"$17,400 ","$20,700 ","$15,300 ",GREEN YELLOW,2016 Ram 1500 Big Horn,"Irwin, PA",White,4WD,5.7L V8 SMPI Hemi,Gas,Ram,1500,120358,Automatic,Big Horn,1C6RR7GT6GS176966,2016
5fb353814880f7092047befc,https://app.acvauctions.com/auction/2133182,4,10/23/2020,2133182,"$2,800 ","$2,350 ","$2,400 ",GREEN YELLOW,2010 Nissan Altima S,"East Hartford, CT",Black,FWD,2.5L I-4 SMPI DOHC CVTCS,Gas,Nissan,Altima,120474,Automatic,S,1N4AL2AP4AN533594,2010
5fb355fc4880f7092047c00c,https://app.acvauctions.com/auction/2115033,4,10/16/2020,2115033,"$3,425 ","$3,425 ","$5,000 ",GREEN YELLOW,2006 Ford F150 XLT,"York, PA",Silver,4WD,5.4L V8 EFI SOHC,Gas,Ford,F150,120548,Automatic,XLT,1FTPX14576NB86007,2006
5fb49acf2f9e150d78526f1b,https://app.acvauctions.com/auction/2237881,4,11/17/2020,2237881,$100 ,"$3,700 ","$4,150 ",GREEN YELLOW,2010 Toyota Prius,"Rutland, VT",Silver,FWD,1.8L I-4 EFI DOHC Hybrid,Hybrid,Toyota,Prius,120594,Automatic,FALSE,JTDKN3DU8A5180857,2010
5fb351754880f7092047bc89,https://app.acvauctions.com/auction/2170403,4,10/29/2020,2170403,"$2,400 ","$2,025 ","$1,400 ",GREEN YELLOW,2009 Chevrolet Impala LT,"Syracuse, NY",Silver,FWD,3.5L V6 SFI Flex,Flex,Chevrolet,Impala,120606,Automatic,LT,2G1WT57K691175885,2009
